Query ,Actual closest word ,Predicted closest words,Actual answer index,similarity score
"""laugh:happiness""::""idea:patent""","patent""","[('ideas""', 0.9276252388954163), ('ideal""', 0.916009247303009), ('dream""', 0.8994494676589966), ('""happiness', 0.8979969620704651), ('inspire""', 0.8978959321975708), ('invention""', 0.895611047744751), ('simple""', 0.8926439881324768), ('happy""', 0.8915814161300659), ('""ideal', 0.8906874060630798), ('liked""', 0.889417290687561)]",899,0.837437868
"""crown:royalty""::""wrinkle:age""","age""","[('""wrinkled', 0.8703158497810364), ('wrinkles""', 0.828012228012085), ('hyperventilate""', 0.8119341731071472), ('whine""', 0.8082489967346191), ('wink""', 0.8081526160240173), ('nicely""', 0.8049188852310181), ('stink""', 0.8039956092834473), ('""wink', 0.8002911806106567), ('hyperventilating""', 0.7996180057525635), ('""ineffable', 0.7992571592330933)]",899,0.755250752
"""laugh:happiness""::""skinny:athlete""","athlete""","[('skinny""', 0.9156532883644104), ('""happiness', 0.8791065216064453), ('healthy""', 0.8659781813621521), ('unhappiness""', 0.8647679686546326), ('thinness""', 0.863249659538269), ('honestly""', 0.8625552654266357), ('happy""', 0.86228346824646), ('""healthy', 0.860463559627533), ('body""', 0.8593050241470337), ('nicely""', 0.8569791316986084)]",900,0.811014593
"""laugh:happiness""::""dish:plate""","plate""","[('bliss""', 0.8735831379890442), ('dishes""', 0.8728770017623901), ('""happiness', 0.8724284768104553), ('""bliss', 0.8649406433105469), ('dirtied""', 0.8637146353721619), ('nicely""', 0.862185001373291), ('happy""', 0.8609135150909424), ('beautiful""', 0.8594058156013489), ('sweet""', 0.8587622046470642), ('""sweetness', 0.8566870093345642)]",903,0.816019952
"""laugh:happiness""::""soften:voice""","voice""","[('""happiness', 0.8710940480232239), ('contentedness""', 0.8680168390274048), ('soft""', 0.8657044768333435), ('sweetness""', 0.865290105342865), ('""sweetness', 0.8647944331169128), ('holiness""', 0.8584333658218384), ('""deepen', 0.8575652241706848), ('heaven""', 0.8539175391197205), ('softly""', 0.8513818383216858), ('fullness""', 0.8510343432426453)]",904,0.800763488
"""laugh:happiness""::""regret:mistake""","mistake""","[('regret""', 0.9017422795295715), ('""happiness', 0.8880183100700378), ('depressed""', 0.8770120143890381), ('life""', 0.8674466609954834), ('""depressed', 0.863364040851593), ('honestly""', 0.8614693880081177), ('reason""', 0.860956072807312), ('forgive""', 0.8608849048614502), ('unhappiness""', 0.8603253364562988), ('depression""', 0.8598748445510864)]",904,0.811010957
"""crown:royalty""::""proprietor:employees""","employees""","[('""perplexing', 0.8821373581886292), ('magnanimous""', 0.8778691291809082), ('appease""', 0.8768501281738281), ('""magnanimous', 0.8745420575141907), ('""perplexed', 0.872543454170227), ('prosperity""', 0.8704434633255005), ('hindering""', 0.8695632815361023), ('solemnly""', 0.8680436611175537), ('""impenetrable', 0.8670836687088013), ('unpardonable""', 0.8657388091087341)]",907,0.82169956
"""laugh:happiness""::""spoon:shovel""","shovel""","[('spoon""', 0.8991904854774475), ('spoonful""', 0.8728998303413391), ('""happiness', 0.8298570513725281), ('sweetness""', 0.8262284994125366), ('""sweetness', 0.8230589628219604), ('sweet""', 0.8125609755516052), ('dream""', 0.8121692538261414), ('utensil""', 0.8094793558120728), ('love""', 0.808773398399353), ('soft""', 0.8080715537071228)]",908,0.761098444
"""laugh:happiness""::""shredded:sewed""","sewed""","[('fitness""', 0.826677680015564), ('""steroids', 0.8230917453765869), ('""happiness', 0.8194096684455872), ('fit""', 0.8084237575531006), ('splurge""', 0.8080644607543945), ('sweetness""', 0.8061172962188721), ('wellness""', 0.8045743107795715), ('""sweetness', 0.8033930063247681), ('happy""', 0.8010578155517578), ('delicious""', 0.8009301424026489)]",909,0.753199458
"""laugh:happiness""::""compliment:flatter""","flatter""","[('""happiness', 0.8845339417457581), ('unhappiness""', 0.8630948066711426), ('sweetness""', 0.8604289293289185), ('honestly""', 0.8577293753623962), ('beautiful""', 0.856856107711792), ('agree""', 0.8560712933540344), ('contentedness""', 0.8550301194190979), ('""sweetness', 0.8543720841407776), ('confidence""', 0.8527352809906006), ('compassionate""', 0.8521770238876343)]",910,0.799857318
"""laugh:happiness""::""priest:fornicate""","fornicate""","[('priest""', 0.912115216255188), ('""happiness', 0.8593969941139221), ('holiness""', 0.8545536994934082), ('""princess', 0.8479069471359253), ('contentedness""', 0.8441499471664429), ('""perfect', 0.8413260579109192), ('bliss""', 0.8410881161689758), ('""sweetness', 0.840647280216217), ('stress""', 0.8405798077583313), ('happy""', 0.8402795791625977)]",910,0.796656489
"""laugh:happiness""::""summer:swim""","swim""","[('""happiness', 0.8925049901008606), ('holidays""', 0.8745534420013428), ('life""', 0.8694943785667419), ('happy""', 0.8647924661636353), ('""happy', 0.863164484500885), ('morning""', 0.8590419888496399), ('""life', 0.8574634194374084), ('love""', 0.8570566177368164), ('dream""', 0.8559334874153137), ('""love', 0.8557544946670532)]",911,0.805780053
"""laugh:happiness""::""apartment:lease""","lease""","[('apartment""', 0.8991212844848633), ('""happiness', 0.8523832559585571), ('home""', 0.8448590040206909), ('house""', 0.8323633074760437), ('happy""', 0.8315544724464417), ('life""', 0.8292815089225769), ('""home', 0.8288237452507019), ('contentedness""', 0.8278136253356934), ('love""', 0.8275552988052368), ('elaborateness""', 0.8258112072944641)]",912,0.780637622
"""laugh:happiness""::""friendliness:wink""","wink""","[('friendliness""', 0.9253565073013306), ('""happiness', 0.8818039298057556), ('plenteousness""', 0.8667832016944885), ('contentedness""', 0.8635871410369873), ('unhappiness""', 0.8613563776016235), ('kindness""', 0.8547990322113037), ('restfulness""', 0.8495532274246216), ('fullness""', 0.849544882774353), ('holiness""', 0.8489463329315186), ('sweetness""', 0.8469762206077576)]",914,0.782075226
"""crown:royalty""::""magnanimous:peace""","peace""","[('magnanimous""', 0.9420258402824402), ('solemnly""', 0.9000648260116577), ('unpardonable""', 0.8998331427574158), ('detest""', 0.8970558643341064), ('sigh""', 0.8950894474983215), ('nicely""', 0.8896749019622803), ('appease""', 0.8890874981880188), ('hindering""', 0.888217568397522), ('hyperventilate""', 0.8865739107131958), ('joyfully""', 0.8856089115142822)]",914,0.83294493
"""laugh:happiness""::""play:instrument""","instrument""","[('play""', 0.9162670373916626), ('playing""', 0.9000130295753479), ('""happiness', 0.8995826244354248), ('happy""', 0.8922078013420105), ('enjoy""', 0.88814377784729), ('pleasure""', 0.887070894241333), ('love""', 0.8839824199676514), ('loving""', 0.8825536370277405), ('game""', 0.882472574710846), ('liked""', 0.8799838423728943)]",918,0.832255244
"""crown:royalty""::""judge:laws""","laws""","[('judging""', 0.9021013379096985), ('justice""', 0.9016283750534058), ('""class', 0.8893279433250427), ('magnanimous""', 0.8877468705177307), ('solid""', 0.8865368366241455), ('nicely""', 0.8864659667015076), ('excellent""', 0.8861677646636963), ('deed""', 0.8849806189537048), ('solemnly""', 0.8849087357521057), ('gorge""', 0.8848633170127869)]",918,0.844084799
"""laugh:happiness""::""joy:depression""","depression""","[('""happiness', 0.9233084917068481), ('happy""', 0.9124100804328918), ('joyful""', 0.901970386505127), ('joyfully""', 0.8996330499649048), ('joy""', 0.8968959450721741), ('""happy', 0.8965818881988525), ('hope""', 0.8960915207862854), ('beautiful""', 0.8946423530578613), ('enjoy""', 0.893934965133667), ('love""', 0.8929963111877441)]",920,0.839090765
"""laugh:happiness""::""organize:cluttered""","cluttered""","[('organize""', 0.913472056388855), ('""organization', 0.8646225333213806), ('unorganized""', 0.8564284443855286), ('""happiness', 0.8532983064651489), ('wellness""', 0.8428916931152344), ('""progressive', 0.8371227979660034), ('life""', 0.8365646600723267), ('happy""', 0.836414098739624), ('agree""', 0.8357261419296265), ('contentedness""', 0.8353800773620605)]",924,0.789785445
"""laugh:happiness""::""draft:essay""","essay""","[('""happiness', 0.9063177108764648), ('dream""', 0.9047127962112427), ('happy""', 0.9013221263885498), ('hope""', 0.8998910188674927), ('done""', 0.8996840119361877), ('best""', 0.8991069793701172), ('good""', 0.8989760875701904), ('nicely""', 0.8988909721374512), ('liked""', 0.8987761735916138), ('excellent""', 0.898657500743866)]",925,0.856336534
"""laugh:happiness""::""flexible:bent""","bent""","[('inflexible""', 0.830879807472229), ('""inflexible', 0.8153235912322998), ('pleasure""', 0.8091854453086853), ('restfulness""', 0.8032346963882446), ('""happiness', 0.8021553754806519), ('helpless""', 0.8019310832023621), ('sweetness""', 0.8012133836746216), ('fitness""', 0.7948563694953918), ('restful""', 0.7945482134819031), ('fullness""', 0.7930536866188049)]",925,0.737912118
"""laugh:happiness""::""glass:silicone""","silicone""","[('glass""', 0.8967885375022888), ('""happiness', 0.8444861173629761), ('bliss""', 0.834799587726593), ('plenteousness""', 0.8335165977478027), ('""bliss', 0.8311352133750916), ('elaborateness""', 0.8222495913505554), ('unhappiness""', 0.8192697763442993), ('consciousness""', 0.8185092806816101), ('beautiful""', 0.8184906840324402), ('happy""', 0.8181872963905334)]",928,0.776421666
"""laugh:happiness""::""joy:skip""","skip""","[('""happiness', 0.9233084917068481), ('happy""', 0.9124100804328918), ('joyful""', 0.901970386505127), ('joyfully""', 0.8996330499649048), ('joy""', 0.8968959450721741), ('""happy', 0.8965818881988525), ('hope""', 0.8960915207862854), ('beautiful""', 0.8946423530578613), ('enjoy""', 0.893934965133667), ('love""', 0.8929963111877441)]",929,0.838931382
"""crown:royalty""::""lubricate:efficient""","efficient""","[('""lubricant', 0.8911466002464294), ('hyperventilate""', 0.8543133735656738), ('irritation""', 0.850602388381958), ('satiated""', 0.8503618240356445), ('nicely""', 0.8471237421035767), ('""impenetrable', 0.8452787399291992), ('detest""', 0.844763457775116), ('joyfully""', 0.8446412086486816), ('""hilarity', 0.844099223613739), ('magnanimous""', 0.8437836170196533)]",932,0.804307342
"""laugh:happiness""::""inexorable:halted""","halted""","[('inexorable""', 0.9353541731834412), ('""incomprehensible', 0.9024491310119629), ('""irreparable', 0.9023301601409912), ('""ineffable', 0.9000688195228577), ('inert""', 0.8967131972312927), ('unpardonable""', 0.8959290981292725), ('""invulnerable', 0.8937506675720215), ('reconcile""', 0.8933926224708557), ('""impossible', 0.8927034735679626), ('understood""', 0.8920289874076843)]",933,0.842404664
"""laugh:happiness""::""work:salary""","salary""","[('work""', 0.9348368644714355), ('""working', 0.9309643507003784), ('working""', 0.9301455616950989), ('""happiness', 0.9092370271682739), ('happy""', 0.904365062713623), ('liked""', 0.8990039229393005), ('life""', 0.8987987637519836), ('loving""', 0.8977438807487488), ('beautiful""', 0.8967152237892151), ('enjoy""', 0.8962203860282898)]",937,0.84973228
"""laugh:happiness""::""child:nanny""","nanny""","[('child""', 0.9177425503730774), ('""happiness', 0.9129928350448608), ('children""', 0.9025143980979919), ('baby""', 0.9016233682632446), ('happy""', 0.8997134566307068), ('""kid', 0.8963474035263062), ('""baby', 0.8940024375915527), ('life""', 0.8921991586685181), ('sweet""', 0.8912259936332703), ('""happy', 0.891010582447052)]",941,0.845986903
"""laugh:happiness""::""landscape:flowers""","flowers""","[('""happiness', 0.874040424823761), ('placid""', 0.8593765497207642), ('happy""', 0.8549477458000183), ('beautiful""', 0.8544678688049316), ('peaceful""', 0.8533909916877747), ('love""', 0.8511582612991333), ('""atmosphere', 0.8507522344589233), ('heaven""', 0.8502752780914307), ('home""', 0.8500465154647827), ('seascape""', 0.8496608138084412)]",944,0.798071802
"""laugh:happiness""::""wall:plaster""","plaster""","[('wall""', 0.9056783318519592), ('""happiness', 0.8860079050064087), ('happy""', 0.8760060667991638), ('""happy', 0.868541419506073), ('loving""', 0.8681360483169556), ('love""', 0.8671484589576721), ('sweet""', 0.8664880990982056), ('beautiful""', 0.8652705550193787), ('""art', 0.864507794380188), ('good""', 0.8642978072166443)]",946,0.824436724
"""laugh:happiness""::""explosion:damage""","damage""","[('explode""', 0.8930350542068481), ('""happiness', 0.882815420627594), ('heaven""', 0.8591341376304626), ('happy""', 0.8583559989929199), ('experience""', 0.855303943157196), ('unhappiness""', 0.8547776937484741), ('beautiful""', 0.8537272810935974), ('express""', 0.8537206649780273), ('hyperventilate""', 0.8532863259315491), ('holy""', 0.8526469469070435)]",946,0.805616856
"""laugh:happiness""::""dehydrate:parched""","parched""","[('hyperventilate""', 0.846195638179779), ('""happiness', 0.8454034328460693), ('disarrayed""', 0.8393505811691284), ('hydrate""', 0.8389692306518555), ('heaven""', 0.8388031125068665), ('satiation""', 0.8382992148399353), ('satiated""', 0.8360739946365356), ('""habitual', 0.8359783291816711), ('""deepen', 0.8355368971824646), ('""irreparable', 0.8348745703697205)]",948,0.789931238
"""laugh:happiness""::""austere:tease""","tease""","[('austere""', 0.9116498827934265), ('restfulness""', 0.8632837533950806), ('plenteousness""', 0.8625590205192566), ('unhappiness""', 0.860877275466919), ('contentedness""', 0.8608766794204712), ('abstemious""', 0.8608338832855225), ('emptiness""', 0.8596246242523193), ('""emptiness', 0.8584164977073669), ('""happiness', 0.8582884073257446), ('elaborateness""', 0.8566004633903503)]",949,0.804005444
"""laugh:happiness""::""shine:burnish""","burnish""","[('shine""', 0.9252883791923523), ('""happiness', 0.9087022542953491), ('happy""', 0.893130362033844), ('shiny""', 0.8877301216125488), ('hope""', 0.8867462873458862), ('beautiful""', 0.8849210739135742), ('good""', 0.8838018178939819), ('heaven""', 0.8823331594467163), ('loving""', 0.881898045539856), ('""happy', 0.8815068006515503)]",951,0.832693994
"""crown:royalty""::""appliance:refrigerator""","refrigerator""","[('appliance""', 0.904408872127533), ('appease""', 0.8531418442726135), ('arrogance""', 0.8416892886161804), ('""arrogance', 0.8389994502067566), ('hyperventilate""', 0.8385905623435974), ('""perplexing', 0.8354601263999939), ('solemnly""', 0.8324482440948486), ('nicely""', 0.8313397765159607), ('magnanimous""', 0.831211507320404), ('""impenetrable', 0.8301591277122498)]",953,0.789178848
"""laugh:happiness""::""fat:skinny""","skinny""","[('fat""', 0.9159383177757263), ('""happiness', 0.8870314359664917), ('obese""', 0.8744084239006042), ('happy""', 0.872712254524231), ('""obese', 0.8688752055168152), ('unhappiness""', 0.865662157535553), ('life""', 0.8646915555000305), ('hate""', 0.8639493584632874), ('hateful""', 0.8638018369674683), ('fullness""', 0.8630008101463318)]",954,0.819130599
"""laugh:happiness""::""instructions:game""","game""","[('instruct""', 0.8689849972724915), ('understood""', 0.8654480576515198), ('""directions', 0.854783833026886), ('""happiness', 0.8541311025619507), ('understand""', 0.8540202379226685), ('preach""', 0.8521437048912048), ('agree""', 0.8506447672843933), ('understanding""', 0.8489067554473877), ('truth""', 0.8481940031051636), ('""preach', 0.8469281792640686)]",956,0.796229303
"""crown:royalty""::""thread:snip""","snip""","[('thread""', 0.9176098704338074), ('solid""', 0.8807095289230347), ('steal""', 0.8764523863792419), ('quick""', 0.87637859582901), ('excellent""', 0.8762555122375488), ('""solid', 0.8759850859642029), ('history""', 0.8757770657539368), ('nicely""', 0.8752843737602234), ('""interesting', 0.8750591278076172), ('""alert', 0.8750540614128113)]",959,0.834455132
"""laugh:happiness""::""policeman:steal""","steal""","[('""police', 0.8562862873077393), ('""happiness', 0.8384726047515869), ('happy""', 0.82572340965271), ('sweetness""', 0.8250165581703186), ('love""', 0.8230735659599304), ('medicine""', 0.8226830363273621), ('sweet""', 0.8218125104904175), ('beautiful""', 0.8185576796531677), ('freedom""', 0.818121075630188), ('loving""', 0.8175092339515686)]",961,0.775030971
